nse_symbol,yahoo_symbol,company_name,yahoo_sector,sector_index_name,sector_index_symbol
RBA,RBA.NS,Restaurant Brands Asia Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
RBLBANK,RBLBANK.NS,RBL Bank Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
RBZJEWEL,RBZJEWEL.NS,RBZ Jewellers Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
RCF,RCF.NS,Rashtriya Chemicals and Fertilizers Limited,Basic Materials,NIFTY METAL,^CNXMETAL
RECLTD,RECLTD.NS,REC Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
REDINGTON,REDINGTON.NS,Redington Limited,Technology,NIFTY IT,^CNXIT
REDTAPE,REDTAPE.NS,REDTAPE Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
REFEX,REFEX.NS,Refex Industries Limited,Energy,NIFTY ENERGY,^CNXENERGY
REGAAL,REGAAL.NS,REGAAL,Consumer Defensive,NIFTY FMCG,^CNXFMCG
REGENCERAM,REGENCERAM.NS,Regency Ceramics Limited,Industrials,NIFTY INFRA,^CNXINFRA
RELAXO,RELAXO.NS,Relaxo Footwears Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
RELCHEMQ,RELCHEMQ.NS,Reliance Chemotex Industries Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
RELIANCE,RELIANCE.NS,Reliance Industries Limited,Energy,NIFTY ENERGY,^CNXENERGY
RELIGARE,RELIGARE.NS,Religare Enterprises Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
RELTD,RELTD.NS,Ravindra Energy Limited,Technology,NIFTY IT,^CNXIT
REMSONSIND,REMSONSIND.NS,Remsons Industries Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
RENUKA,RENUKA.NS,Shree Renuka Sugars Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
REPCOHOME,REPCOHOME.NS,Repco Home Finance Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
REPL,REPL.NS,Rudrabhishek Enterprises Limited,Industrials,NIFTY INFRA,^CNXINFRA
REPRO,REPRO.NS,Repro India Limited,Industrials,NIFTY INFRA,^CNXINFRA
RESPONIND,RESPONIND.NS,Responsive Industries Limited,Basic Materials,NIFTY METAL,^CNXMETAL
RETAIL,RETAIL.NS,JHS Svendgaard Retail Ventures Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
RGL,RGL.NS,Renaissance Global Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
RHETAN,RHETAN.NS,Rhetan TMT Limited,Basic Materials,NIFTY METAL,^CNXMETAL
RHIM,RHIM.NS,RHI Magnesita India Limited,Industrials,NIFTY INFRA,^CNXINFRA
RHL,RHL.NS,Robust Hotels Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
RICOAUTO,RICOAUTO.NS,Rico Auto Industries Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
RIIL,RIIL.NS,Reliance Industrial Infrastructure Limited,Industrials,NIFTY INFRA,^CNXINFRA
RISHABH,RISHABH.NS,Rishabh Instruments Limited,Technology,NIFTY IT,^CNXIT
RITCO,RITCO.NS,Ritco Logistics Limited,Industrials,NIFTY INFRA,^CNXINFRA
RITES,RITES.NS,RITES Limited,Industrials,NIFTY INFRA,^CNXINFRA
RKDL,RKDL.NS,Ravi Kumar Distilleries Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
RKEC,RKEC.NS,RKEC Projects Limited,Industrials,NIFTY INFRA,^CNXINFRA
RKFORGE,RKFORGE.NS,Ramkrishna Forgings Limited,Industrials,NIFTY INFRA,^CNXINFRA
RKSWAMY,RKSWAMY.NS,RKSWAMY,Communication Services,NIFTY MEDIA,^CNXMEDIA
RMDRIP,RMDRIP.NS,RMDRIP,Industrials,NIFTY INFRA,^CNXINFRA
RML,RML.NS,Rane (Madras) Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
RNBDENIMS,RNBDENIMS.NS,R & B Denims Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
ROHLTD,ROHLTD.NS,Royal Orchid Hotels Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
ROLEXRINGS,ROLEXRINGS.NS,Rolex Rings Limited,Industrials,NIFTY INFRA,^CNXINFRA
ROLLT,ROLLT.NS,Rollatainers Limited,Real Estate,NIFTY REALTY,^CNXREALTY
ROML,ROML.NS,Raj Oil Mills Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
ROSSARI,ROSSARI.NS,Rossari Biotech Limited,Basic Materials,NIFTY METAL,^CNXMETAL
ROSSELLIND,ROSSELLIND.NS,Rossell India Limited,Industrials,NIFTY INFRA,^CNXINFRA
ROSSTECH,ROSSTECH.NS,Rossell Techsys Limited,Industrials,NIFTY INFRA,^CNXINFRA
ROTO,ROTO.NS,Roto Pumps Limited,Industrials,NIFTY INFRA,^CNXINFRA
ROUTE,ROUTE.NS,Route Mobile Limited,Communication Services,NIFTY MEDIA,^CNXMEDIA
RPEL,RPEL.NS,Raghav Productivity Enhancers Limited,Basic Materials,NIFTY METAL,^CNXMETAL
RPGLIFE,RPGLIFE.NS,RPG Life Sciences Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
RPOWER,RPOWER.NS,Reliance Power Limited,Utilities,NIFTY PSU BANK,^CNXPSUBANK
RPPINFRA,RPPINFRA.NS,R.P.P. Infra Projects Limited,Industrials,NIFTY INFRA,^CNXINFRA
RPPL,RPPL.NS,Rajshree Polypack Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
RPSGVENT,RPSGVENT.NS,RPSG Ventures Limited,Technology,NIFTY IT,^CNXIT
RPTECH,RPTECH.NS,Rashi Peripherals Limited,Technology,NIFTY IT,^CNXIT
RRKABEL,RRKABEL.NS,R R Kabel Limited,Industrials,NIFTY INFRA,^CNXINFRA
RSSOFTWARE,RSSOFTWARE.NS,R S Software (India) Limited,Technology,NIFTY IT,^CNXIT
RSWM,RSWM.NS,RSWM Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
RSYSTEMS,RSYSTEMS.NS,R Systems International Limited,Technology,NIFTY IT,^CNXIT
RTNINDIA,RTNINDIA.NS,RattanIndia Enterprises Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
RTNPOWER,RTNPOWER.NS,RattanIndia Power Limited,Utilities,NIFTY PSU BANK,^CNXPSUBANK
RUBFILA,RUBFILA.NS,Rubfila International Limited,Basic Materials,NIFTY METAL,^CNXMETAL
RUBICON,RUBICON.NS,RUBICON,Healthcare,NIFTY PHARMA,^CNXPHARMA
RUBYMILLS,RUBYMILLS.NS,The Ruby Mills Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
RUCHINFRA,RUCHINFRA.NS,Ruchi Infrastructure Limited,Industrials,NIFTY INFRA,^CNXINFRA
RUCHIRA,RUCHIRA.NS,Ruchira Papers Limited,Basic Materials,NIFTY METAL,^CNXMETAL
RUDRA,RUDRA.NS,Rudra Global Infra Products Limited,Basic Materials,NIFTY METAL,^CNXMETAL
RUPA,RUPA.NS,Rupa & Company Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
RUSHIL,RUSHIL.NS,Rushil Décor Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
RUSTOMJEE,RUSTOMJEE.NS,Keystone Realtors Limited,Real Estate,NIFTY REALTY,^CNXREALTY
RVHL,RVHL.NS,Ravinder Heights Limited,Real Estate,NIFTY REALTY,^CNXREALTY
RVNL,RVNL.NS,Rail Vikas Nigam Limited,Industrials,NIFTY INFRA,^CNXINFRA
RVTH,RVTH.NS,Revathi Equipment India Limited,Industrials,NIFTY INFRA,^CNXINFRA
S&SPOWER,S&SPOWER.NS,S&S Power Switchgear Limited,Industrials,NIFTY INFRA,^CNXINFRA
SAATVIKGL,SAATVIKGL.NS,Saatvik Green Energy Limited,Technology,NIFTY IT,^CNXIT
SADBHIN,SADBHIN.NS,Sadbhav Infrastructure Project Limited,Industrials,NIFTY INFRA,^CNXINFRA
SADHNANIQ,SADHNANIQ.NS,Sadhana Nitro Chem Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SAFARI,SAFARI.NS,Safari Industries (India) Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SAGARDEEP,SAGARDEEP.NS,Sagardeep Alloys Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SAGCEM,SAGCEM.NS,Sagar Cements Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SAGILITY,SAGILITY.NS,Sagility Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
SAHYADRI,SAHYADRI.NS,Sahyadri Industries Limited,Industrials,NIFTY INFRA,^CNXINFRA
SAIL,SAIL.NS,Steel Authority of India Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SAILIFE,SAILIFE.NS,SAILIFE,Healthcare,NIFTY PHARMA,^CNXPHARMA
SAKAR,SAKAR.NS,Sakar Healthcare Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
SAKHTISUG,SAKHTISUG.NS,Sakthi Sugars Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
SAKSOFT,SAKSOFT.NS,Saksoft Limited,Technology,NIFTY IT,^CNXIT
SAKUMA,SAKUMA.NS,Sakuma Exports Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
SALASAR,SALASAR.NS,Salasar Techno Engineering Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SALONA,SALONA.NS,Salona Cotspin Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SALZERELEC,SALZERELEC.NS,Salzer Electronics Limited,Industrials,NIFTY INFRA,^CNXINFRA
SAMBHV,SAMBHV.NS,SAMBHV,Basic Materials,NIFTY METAL,^CNXMETAL
SAMHI,SAMHI.NS,SAMHI Hotels Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SAMMAANCAP,SAMMAANCAP.NS,Sammaan Capital Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
SAMPANN,SAMPANN.NS,Sampann Utpadan India Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SANATHAN,SANATHAN.NS,SANATHAN,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SANDESH,SANDESH.NS,The Sandesh Limited,Communication Services,NIFTY MEDIA,^CNXMEDIA
SANDHAR,SANDHAR.NS,Sandhar Technologies Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SANDUMA,SANDUMA.NS,The Sandur Manganese & Iron Ores Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SANGAMIND,SANGAMIND.NS,Sangam (India) Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SANGHIIND,SANGHIIND.NS,Sanghi Industries Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SANGHVIMOV,SANGHVIMOV.NS,Sanghvi Movers Limited,Industrials,NIFTY INFRA,^CNXINFRA
SANGINITA,SANGINITA.NS,Sanginita Chemicals Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SANOFI,SANOFI.NS,Sanofi India Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
SANOFICONR,SANOFICONR.NS,SANOFICONR,Healthcare,NIFTY PHARMA,^CNXPHARMA
SANSERA,SANSERA.NS,Sansera Engineering Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SANSTAR,SANSTAR.NS,SANSTAR,Basic Materials,NIFTY METAL,^CNXMETAL
SAPPHIRE,SAPPHIRE.NS,Sapphire Foods India Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SARDAEN,SARDAEN.NS,Sarda Energy & Minerals Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SAREGAMA,SAREGAMA.NS,Saregama India Limited,Communication Services,NIFTY MEDIA,^CNXMEDIA
SARLAPOLY,SARLAPOLY.NS,Sarla Performance Fibers Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SARVESHWAR,SARVESHWAR.NS,Sarveshwar Foods Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
SASKEN,SASKEN.NS,Sasken Technologies Limited,Technology,NIFTY IT,^CNXIT
SASTASUNDR,SASTASUNDR.NS,Sastasundar Ventures Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
SATIA,SATIA.NS,Satia Industries Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SATIN,SATIN.NS,Satin Creditcare Network Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
SAURASHCEM,SAURASHCEM.NS,Saurashtra Cement Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SBC,SBC.NS,SBC Exports Limited,Industrials,NIFTY INFRA,^CNXINFRA
SBCL,SBCL.NS,Shivalik Bimetal Controls Limited,Industrials,NIFTY INFRA,^CNXINFRA
SBFC,SBFC.NS,SBFC Finance Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
SBGLP,SBGLP.NS,Suratwwala Business Group Limited,Real Estate,NIFTY REALTY,^CNXREALTY
SBICARD,SBICARD.NS,SBI Cards and Payment Services Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
SBILIFE,SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
SBIN,SBIN.NS,State Bank of India,Financial Services,NIFTY FIN SERVICE,^CNXFIN
SCHAEFFLER,SCHAEFFLER.NS,Schaeffler India Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SCHAND,SCHAND.NS,S Chand And Company Limited,Communication Services,NIFTY MEDIA,^CNXMEDIA
SCHNEIDER,SCHNEIDER.NS,Schneider Electric Infrastructure Limited,Industrials,NIFTY INFRA,^CNXINFRA
SCI,SCI.NS,The Shipping Corporation of India Limited,Industrials,NIFTY INFRA,^CNXINFRA
SCILAL,SCILAL.NS,Shipping Corporation of India Land and Assets Limited,Real Estate,NIFTY REALTY,^CNXREALTY
SCODATUBES,SCODATUBES.NS,Scoda Tubes Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SCPL,SCPL.NS,Sheetal Cool Products Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
SDBL,SDBL.NS,Som Distilleries & Breweries Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
SEAMECLTD,SEAMECLTD.NS,Seamec Limited,Industrials,NIFTY INFRA,^CNXINFRA
SECMARK,SECMARK.NS,SecMark Consultancy Limited,Industrials,NIFTY INFRA,^CNXINFRA
SEMAC,SEMAC.NS,Semac Construction Limited,Industrials,NIFTY INFRA,^CNXINFRA
SENCO,SENCO.NS,Senco Gold Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SENORES,SENORES.NS,SENORES,Healthcare,NIFTY PHARMA,^CNXPHARMA
SEPC,SEPC.NS,SEPC Limited,Industrials,NIFTY INFRA,^CNXINFRA
SEQUENT,SEQUENT.NS,Sequent Scientific Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
SERVOTECH,SERVOTECH.NS,Servotech Renewable Power System Limited,Industrials,NIFTY INFRA,^CNXINFRA
SESHAPAPER,SESHAPAPER.NS,Seshasayee Paper and Boards Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SETCO,SETCO.NS,Setco Automotive Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SFL,SFL.NS,Sheela Foam Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SGFIN,SGFIN.NS,SG Finserve Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
SGIL,SGIL.NS,Synergy Green Industries Limited,Industrials,NIFTY INFRA,^CNXINFRA
SGL,SGL.NS,STL Global Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SGLTL,SGLTL.NS,SGLTL,Industrials,NIFTY INFRA,^CNXINFRA
SGMART,SGMART.NS,SG Mart Limited,Industrials,NIFTY INFRA,^CNXINFRA
SHAH,SHAH.NS,Shah Metacorp Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SHAHALLOYS,SHAHALLOYS.NS,Shah Alloys Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SHAILY,SHAILY.NS,Shaily Engineering Plastics Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SHAKTIPUMP,SHAKTIPUMP.NS,Shakti Pumps (India) Limited,Industrials,NIFTY INFRA,^CNXINFRA
SHALBY,SHALBY.NS,Shalby Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
SHALPAINTS,SHALPAINTS.NS,Shalimar Paints Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SHANKARA,SHANKARA.NS,Shankara Building Products Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SHANTI,SHANTI.NS,Shanti Overseas (India) Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
SHANTIGEAR,SHANTIGEAR.NS,Shanthi Gears Limited,Industrials,NIFTY INFRA,^CNXINFRA
SHANTIGOLD,SHANTIGOLD.NS,SHANTIGOLD,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SHARDACROP,SHARDACROP.NS,Sharda Cropchem Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SHARDAMOTR,SHARDAMOTR.NS,Sharda Motor Industries Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SHAREINDIA,SHAREINDIA.NS,Share India Securities Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
SHEKHAWATI,SHEKHAWATI.NS,Shekhawati Industries Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SHEMAROO,SHEMAROO.NS,Shemaroo Entertainment Limited,Communication Services,NIFTY MEDIA,^CNXMEDIA
SHILCTECH,SHILCTECH.NS,Shilchar Technologies Limited,Industrials,NIFTY INFRA,^CNXINFRA
SHILPAMED,SHILPAMED.NS,Shilpa Medicare Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
SHIVALIK,SHIVALIK.NS,Shivalik Rasayan Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SHIVAMAUTO,SHIVAMAUTO.NS,Shivam Autotech Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SHIVAMILLS,SHIVAMILLS.NS,Shiva Mills Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SHIVATEX,SHIVATEX.NS,Shiva Texyarn Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SHIVAUM,SHIVAUM.NS,SHIVAUM,Basic Materials,NIFTY METAL,^CNXMETAL
SHK,SHK.NS,S H Kelkar and Company Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SHOPERSTOP,SHOPERSTOP.NS,Shoppers Stop Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SHRADHA,SHRADHA.NS,Shradha Infraprojects Limited,Real Estate,NIFTY REALTY,^CNXREALTY
SHREDIGCEM,SHREDIGCEM.NS,Shree Digvijay Cement Company Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SHREECEM,SHREECEM.NS,Shree Cement Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SHREEJISPG,SHREEJISPG.NS,SHREEJISPG,Industrials,NIFTY INFRA,^CNXINFRA
SHREEPUSHK,SHREEPUSHK.NS,Shree Pushkar Chemicals & Fertilisers Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SHREERAMA,SHREERAMA.NS,Shree Rama Multi-Tech Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SHRENIK,SHRENIK.NS,Shrenik Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SHREYANIND,SHREYANIND.NS,Shreyans Industries Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SHRINGARMS,SHRINGARMS.NS,Shringar House of Mangalsutra Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SHRIPISTON,SHRIPISTON.NS,Shriram Pistons & Rings Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SHRIRAMFIN,SHRIRAMFIN.NS,Shriram Finance Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
SHRIRAMPPS,SHRIRAMPPS.NS,Shriram Properties Limited,Real Estate,NIFTY REALTY,^CNXREALTY
SHYAMMETL,SHYAMMETL.NS,Shyam Metalics and Energy Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SHYAMTEL,SHYAMTEL.NS,Shyam Telecom Limited,Technology,NIFTY IT,^CNXIT
SIEMENS,SIEMENS.NS,Siemens Limited,Industrials,NIFTY INFRA,^CNXINFRA
SIGACHI,SIGACHI.NS,Sigachi Industries Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
SIGIND,SIGIND.NS,Signet Industries Limited,Industrials,NIFTY INFRA,^CNXINFRA
SIGNATURE,SIGNATURE.NS,Signatureglobal (India) Limited,Real Estate,NIFTY REALTY,^CNXREALTY
SIGNPOST,SIGNPOST.NS,Signpost India Limited,Communication Services,NIFTY MEDIA,^CNXMEDIA
SIL,SIL.NS,Standard Industries Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SILGO,SILGO.NS,Silgo Retail Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SILINV,SILINV.NS,SIL Investments Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
SILVERTUC,SILVERTUC.NS,Silver Touch Technologies Limited,Technology,NIFTY IT,^CNXIT
SIMPLEXINF,SIMPLEXINF.NS,Simplex Infrastructures Limited,Industrials,NIFTY INFRA,^CNXINFRA
SINCLAIR,SINCLAIR.NS,Sinclairs Hotels Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SINDHUTRAD,SINDHUTRAD.NS,Sindhu Trade Links Limited,Industrials,NIFTY INFRA,^CNXINFRA
SINTERCOM,SINTERCOM.NS,Sintercom India Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SIRCA,SIRCA.NS,Sirca Paints India Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SIS,SIS.NS,SIS Limited,Industrials,NIFTY INFRA,^CNXINFRA
SIYSIL,SIYSIL.NS,Siyaram Silk Mills Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SJS,SJS.NS,S.J.S. Enterprises Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SJVN,SJVN.NS,SJVN Limited,Utilities,NIFTY PSU BANK,^CNXPSUBANK
SKFINDIA,SKFINDIA.NS,SKF India Limited,Industrials,NIFTY INFRA,^CNXINFRA
SKFINDUS,SKFINDUS.NS,SKFINDUS,Industrials,NIFTY INFRA,^CNXINFRA
SKIPPER,SKIPPER.NS,Skipper Limited,Industrials,NIFTY INFRA,^CNXINFRA
SKMEGGPROD,SKMEGGPROD.NS,SKM Egg Products Export (India) Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
SKYGOLD,SKYGOLD.NS,Sky Gold and Diamonds Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SMARTLINK,SMARTLINK.NS,Smartlink Holdings Limited,Technology,NIFTY IT,^CNXIT
SMARTWORKS,SMARTWORKS.NS,SMARTWORKS,Real Estate,NIFTY REALTY,^CNXREALTY
SMCGLOBAL,SMCGLOBAL.NS,SMC Global Securities Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
SMLMAH,SMLMAH.NS,SMLMAH,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SMLT,SMLT.NS,Sarthak Metals Limited,Industrials,NIFTY INFRA,^CNXINFRA
SMSPHARMA,SMSPHARMA.NS,SMS Pharmaceuticals Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
SNOWMAN,SNOWMAN.NS,Snowman Logistics Limited,Industrials,NIFTY INFRA,^CNXINFRA
SOBHA,SOBHA.NS,Sobha Limited,Real Estate,NIFTY REALTY,^CNXREALTY
SOFTTECH,SOFTTECH.NS,SoftTech Engineers Limited,Technology,NIFTY IT,^CNXIT
SOLARA,SOLARA.NS,Solara Active Pharma Sciences Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
SOLARINDS,SOLARINDS.NS,Solar Industries India Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SOLARWORLD,SOLARWORLD.NS,SOLARWORLD,Technology,NIFTY IT,^CNXIT
SOLEX,SOLEX.NS,SOLEX,Technology,NIFTY IT,^CNXIT
SOMANYCERA,SOMANYCERA.NS,Somany Ceramics Limited,Industrials,NIFTY INFRA,^CNXINFRA
SOMICONVEY,SOMICONVEY.NS,Somi Conveyor Beltings Limited,Industrials,NIFTY INFRA,^CNXINFRA
SONACOMS,SONACOMS.NS,Sona BLW Precision Forgings Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SONAMLTD,SONAMLTD.NS,Sonam Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SONATSOFTW,SONATSOFTW.NS,Sonata Software Limited,Technology,NIFTY IT,^CNXIT
SOTL,SOTL.NS,Savita Oil Technologies Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SOUTHBANK,SOUTHBANK.NS,The South Indian Bank Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
SPAL,SPAL.NS,S.P. Apparels Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SPANDANA,SPANDANA.NS,Spandana Sphoorty Financial Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
SPARC,SPARC.NS,Sun Pharma Advanced Research Company Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
SPECIALITY,SPECIALITY.NS,Speciality Restaurants Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SPECTRUM,SPECTRUM.NS,SPECTRUM,Industrials,NIFTY INFRA,^CNXINFRA
SPENCERS,SPENCERS.NS,Spencer's Retail Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SPIC,SPIC.NS,Southern Petrochemical Industries Corporation Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SPLIL,SPLIL.NS,SPL Industries Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SPLPETRO,SPLPETRO.NS,Supreme Petrochem Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SPMLINFRA,SPMLINFRA.NS,SPML Infra Limited,Industrials,NIFTY INFRA,^CNXINFRA
SPORTKING,SPORTKING.NS,Sportking India Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SRD,SRD.NS,Shankar Lal Rampal Dye-Chem Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SREEL,SREEL.NS,Sreeleathers Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SRF,SRF.NS,SRF Limited,Industrials,NIFTY INFRA,^CNXINFRA
SRGHFL,SRGHFL.NS,SRG Housing Finance Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
SRHHYPOLTD,SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SRM,SRM.NS,SRM,Industrials,NIFTY INFRA,^CNXINFRA
SSDL,SSDL.NS,SSDL,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SSWL,SSWL.NS,Steel Strips Wheels Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
STANLEY,STANLEY.NS,STANLEY,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
STAR,STAR.NS,Strides Pharma Science Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
STARCEMENT,STARCEMENT.NS,Star Cement Limited,Basic Materials,NIFTY METAL,^CNXMETAL
STARHEALTH,STARHEALTH.NS,Star Health and Allied Insurance Company Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
STARPAPER,STARPAPER.NS,Star Paper Mills Limited,Basic Materials,NIFTY METAL,^CNXMETAL
